prod_id,title,main_cat,sub_cat,category_id,desc,is_active,artist_name,year_taken,format_id,show_bw_conversion,rotating_keyword
pan28s,Wrigley Field Panoramic - Cubs vs Reds,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan29s,Wrigley Panoramic - Cubs vs Reds,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan2s,Lambeau Field Framed Picture - Green Bay Packers,NFL,Lambeau Field,39,This Lambeau Field picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,FALSE,bob horsch,2004,3,TRUE,photograph
pan3,Buckingham Fountain at Night - Chicago Panoramic,Chicago Landmarks,Buckingham Fountain,18,This Buckingham Fountain print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This color photograph highlights the Buckingham fountain located in the heart of Grant Park during the fountain display at night.  The fountain is a great landmark of Chicago which has a light and music (as shown in the photo) at dusk while the water display runs.   Water from the center jet actually shoots up to 150 feet in the air and the display runs for 20 minutes every hour on the hour.,TRUE,bob horsch,2004,3,TRUE,photo
pan30,Winter Lakefront,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan30s,Soldier Field Panoramic - 50 yd Line,Chicago Bears,Soldier Field Panoramas,52,This Soldier Field Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan31s,Soldier Field Panorama - Old Stadium,Chicago Bears,Soldier Field Panoramas,52,This Soldier Field Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photograph
pan32s,Chicago Bears Panoramic w/ USA Flag,Chicago Bears,Soldier Field Panoramas,52,"This Soldier Field Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panoramic photograph features a look inside old Soldier Field before construction took place.    Before the start of the game, the USA flag was brought out by the Navy Marines in honor of the victims from 9-11.  View Aerial photo of Soldier Field",TRUE,bob horsch,2004,3,TRUE,photo
pan33,Panoramic  View of Millennium Park,Chicago Landmarks,Millennium Park,41,This Millennium Park photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a panoramic photograph of Millennium Park taken during the day.  Its a great photo for anyone who have enjoyed some of their Summer Days at this Park.  Millennium Park is a prominent civic center of the City of Chicago and an important landmark of the city's lakefront. It was officially opened in the summer of 2004.,TRUE,bob horsch,2004,3,TRUE,print
pan34,Panoramic View of Millennium Park at Night,Chicago Landmarks,Millennium Park,41,This Millennium Park photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a nice panoramic photo of Millennium Park taken during the night.  Millennium Park is a prominent civic center of the City of Chicago and an important landmark of the city's lakefront. It was officially opened in the summer of 2004.,TRUE,bob horsch,2004,3,TRUE,picture
pan35s,Wrigley Field Panoramic at Night,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a another one of our great panoramic photos of Wrigley Field taken during a night game    This color photo looks straight down the field out to the scoreboard located in center field.  This photo would make a great collector's piece for any die hard Cubs fan.,TRUE,bob horsch,2004,3,TRUE,photograph
pan36s,Old Comiskey Park Panorama,Chicago White Sox,Comiskey Park,34,This Comiskey Park photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photo
pan37s,2011 Cubs vs. Yankees - Wrigley Panoramic,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a panorama image of Wrigley Field taken from the 2011 MLB inter-league series between the Chicago Cubs and New York Yankeees with Alex Rodriguez up to bat.,TRUE,bob horsch,2004,3,TRUE,print
pan38s,Yankee Stadium Panorama,MLB Baseball,Yankee Stadium,66,This Yankee Stadium photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This photograph is from a 2011 New York Yankee home game from the newly built Yankee Stadium.,TRUE,bob horsch,2004,3,TRUE,picture
pan3s,Lambeau Field Panoramic - Green Bay Packers Stadium,NFL,Lambeau Field,39,This Lambeau Field print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,FALSE,bob horsch,2004,3,TRUE,photograph
pan4,Buckingham Fountain Flower Garden,Chicago Landmarks,Buckingham Fountain,18,"This Buckingham Fountain photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a very colorful panoramic photo featuring Buckingham Fountain and the Chicago Skyline during a bright, cloudy day.    The picture was taken on Lake Shore Drive right in front of the flower garden.",TRUE,bob horsch,2004,3,TRUE,photo
pan40,Panorama of Chicago River,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan40s,Panorama of Soldier Field - 50 Yd Line,Chicago Bears,Soldier Field Panoramas,52,This Soldier Field Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan43s,White Sox Win Skyline Panoramic - 2005 World Series Champions,Chicago White Sox,2005 White Sox Championship,1,"This 2005 White Sox Championship photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a great collector's piece for any true White Sox fan.  After the White Sox won the 2005 World Series, the Chicago skyline looked a little different at night.    On a few buildings the words, 'Sox Win' were written out using the lights from offices within each skyscraper.",TRUE,bob horsch,2004,3,TRUE,photograph
pan44s,2005 World Series - Chicago White Sox Win Skyline Panorama,Chicago White Sox,2005 White Sox Championship,1,"This 2005 White Sox Championship picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a great collector's piece for any true White Sox fan.  This city skyline photograph of Chicago is special to all White Sox Fans.  After the White Sox won the 2005 World Series, the words, 'Sox Win' appeared onto skyscrapers by keeping certain office lights on in each building.   This is another version of the 'Sox Win' skyline.",TRUE,bob horsch,2004,3,TRUE,photo
pan47,Navy Pier Panorama - Ice,Chicago Landmarks,Navy Pier,43,This Navy Pier photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan51,Panoramic  view from top of McCormick Place,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panoramic photograph was taken in the late Fall of 2007. It had been almost 10 years since my last photograph taken from the roof top of the McCormick building.  This photo features a great view of the Chicago Skyline along with the renovated Soldier Field.  See below for other versions of this photograph.,TRUE,bob horsch,2004,3,TRUE,picture
pan52s,Panoramic of 2009 Winter Classic at Wrigley Field,Chicago Blackhawks,2009 Winter Classic,2,"This 2009 Winter Classic photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panoramic photo was taken inside Wrigley Field in the upper deck above home plate as the players on both teams lined up for the national anthems.  The 2009 NHL Winter Classic was a specially-staged National Hockey League regular-season game played outdoors on January 1, 2009 at Wrigley Field. The game was between the Chicago Blackhawks and the defending Stanley Cup champion Detroit Red Wings. The photograph has the option to come with a black plate with the following:  WINTER CLASSIC JANUARY 1, 2009",TRUE,bob horsch,2004,3,TRUE,photograph
pan54,Chicago Panoramic of Museum Park Condos. Old Meig's Field,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,FALSE,bob horsch,2004,3,TRUE,photo
pan55,Chicago Panoramic image of Soldier Field w/ Chicago Skyline,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan56,Chicago Panoramic the Gold Coast Area,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan57,Panoramic of Buckingham Fountain & Skyline,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  View this framed photo in a dining room This photography features a beatiful view of the entire Chicago skyline on a suuny day with thick clouds filling the sky.  A majority of the Grant Park area is also captured along with Monroe Harbor.,TRUE,bob horsch,2004,3,TRUE,photograph
pan58,Chicago Panorama Picture Looking North  - Printer's Row Area,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photo
pan59,2010 Chicago Skyline in color,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan6,Flower Garden in Grant Park,Chicago Landmarks,Buckingham Fountain,18,This Buckingham Fountain print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a very colorful panoramic photo featuring Grant Park flower garden during a bright day.,TRUE,bob horsch,2004,3,TRUE,picture
pan60,2011 Chicago Skyline Sunset,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photograph
pan63,New 2010 Chicago Skyline & Sunset,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  Click on the thumbnail to see a larger image and the photograph in a a cream/midnight blue matte.,TRUE,bob horsch,2004,3,TRUE,photo
pan64,Panoramic View from the Shedd Aquarium,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan67,Buckingham Fountain Panorama,Chicago Landmarks,Buckingham Fountain,18,This Buckingham Fountain picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan68,2011 Chicago Panorama - View from Adler Planetarium,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photograph
pan69,Chicago Sunset From Adler Planetarium,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photo
pan70,Buckingham Fountain - Blue Skies,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,"This Chicago Daytime & Aerial Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panoramic photo features a view of the city looking down on two of Chicago's most popular beaches, North Avenue & Oak Street. The winding roads of Lake Shore Drive stand between the Lakefront and the towering skyscrapers.   In the background you can also view the tallest building in Chicago, the Sears Tower.  This photograph was taken high above the city in a small airplane during about 15 years ago.",TRUE,bob horsch,2004,3,TRUE,print
pan71,Chicago Panorama from Shedd Aquarium,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,picture
pan72,Chicago Skyline At Dusk From Burnham Harbor,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photograph
pan73,Burnham Harbor Panorama,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,photo
pan74,Chicago at Dusk,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan75,Chicago Dusk from Lincoln Park,Chicago Panoramas,Sunset & Dusk Panoramas,54,This Sunset & Dusk Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This unobstructed view of  Lincoln Park taken from 2800 North Stockton Avenue is one of my  top 5 spectacular views of  Chicago.  You get a chance to view the park as well as our beautiful skyline.,TRUE,bob horsch,2004,3,TRUE,picture
pan76,Lincoln Park In the Daytime,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panorama of Lincoln Park and the Chicago skyline was taken from the roof top of a building located at 2800 North Stockton Avenue.  It is by far one of my favorite views of the city and one that many Lincoln Park residents do not get to see often.  It is another small gem of this beautiful city.,TRUE,bob horsch,2004,3,TRUE,photograph
pan77,North Avenue Beach Chicago Lakefront,Chicago Panoramas,Chicago Daytime & Aerial Panoramas,28,This Chicago Daytime & Aerial Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panorama of Lincoln Park and the Chicago skyline was taken from the roof top of a building located at 2800 North Stockton Avenue.  It is by far one of my favorite views of the city and one that many Lincoln Park residents do not get to see often.  It is another small gem of this beautiful city.,TRUE,bob horsch,2004,3,TRUE,photo
pan7s,Wrigley Panorama - Sosa at Bat,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,TRUE,print
pan8,Navy Pier Entrance - Ferris Wheel,Chicago Landmarks,Navy Pier,43,This Navy Pier photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a very colorful panoramic photo features the entrance to Navy Pier.  The giant ferris wheel which is a main attraction can be spotted in the background.,TRUE,bob horsch,2004,3,TRUE,picture
panbw100s,Blackhawks Championship Skyline - Black & White,Chicago Blackhawks,2010 Blackhawks Championship,3,This 2010 Blackhawks Championship print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,photograph
panbw10s,Black and White Wrigley Field Panorama -3rd Base Side,Chicago Cubs,Black & White Wrigley Field,13,"This Black & White Wrigley Field photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a great panoramic shot inside Wrigley Field taken from the 3rd base side, which gives the stadium a vintage, classic look.  This photo would make a great collector's piece for any die hard Cubs fan.  The essence of Wrigley Field really comes through in this fantastic view of the baseball diamond.",TRUE,bob horsch,2004,3,FALSE,photo
panbw11,Black & White Lakefront Panorama,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This black and white panoramic photograph features the beautiful Chicago Skyline during the day.  You can really get a feel for the outstanding size of the city Skyline when referenced against the spectators looking out into the city.,TRUE,bob horsch,2004,3,FALSE,print
panbw12,Chicago Panorama Monroe Street Harbor - Black & White,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,picture
panbw13,2010 Chicago Skyline Black & White,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,photograph
panbw14,North Avenue Beach - Black & White Chicago Skyline,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,photo
panbw15s,Wrigley Field Black and White Panoramic - Chicago Cubs Vs Boston Red Sox,Chicago Cubs,Black & White Wrigley Field,13,This Black & White Wrigley Field print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a great black and white panoramic shot inside Wrigley Field taken from the 3rd base side.   This happened to be an interleague classic game between the Chicago Cubs & Boston Red Sox.   There is an option to include a black plate below the photo that reads:  INTERLEAGUE CLASSIC CUBS VS. RED SOX  Check out new 2008 Fenway Park Photos,TRUE,bob horsch,2004,3,FALSE,print
panbw16,South Loop & Adler Planetarium,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas print is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,picture
panbw17,Chicago Black & White Panorama,Chicago Panoramas,Black & White Chicago Panoramas,11,"This Black & White Chicago Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  If you are an opponent of Donald Trump and wish the Chicago Sun Times building, rather than Trump Towers, was still across the street from the Wrigley building than you will want to view an older photograph with a very similar view.",TRUE,bob horsch,2004,3,FALSE,photograph
panbw18,Black & White Buckingham Fountain,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,photo
panbw18s,Black & White Wrigley Field Panoramic - Cubs vs Pirates,Chicago Cubs,Black & White Wrigley Field,13,"This Black & White Wrigley Field photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This panoramic photograph features an inside look of Wrigley Field from behind home plate. The feel of Wrigley Field really comes through in this fantastic view of the baseball diamond.  This black and white panorama of Wrigley Field was taken during the Chicago Cubs 2008 baseball season.  This photo would make a great collector's piece for any die hard Cubs fan.  Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.",TRUE,bob horsch,2004,3,FALSE,print
panbw19,Chicago Skyline Panorama From Lincoln Park,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This unobstructed view of  Lincoln Park taken from 2800 North Stockton Avenue is one of my  top 5 spectacular views of  Chicago.  You get a chance to view the park as well as our beautiful skyline.,TRUE,bob horsch,2004,3,FALSE,picture
panbw2,Chicago Skyline - Black and White Panorama,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  View this framed photo in a living room This is one of our best selling Chicago photographs.  It is a black and white panoramic print of the beautiful Chicago skyline at night.  The lights from all the street lights on Lake Shore Drive casts a nice reflection onto Lake Michigan as the clouds cover the nights sky. *Check out an updated version of this Chicago skyline photo with the Trump Tower and several other new skyscrapers.,TRUE,bob horsch,2004,3,FALSE,photograph
panbw25s,U.S. Cellular Field Black & White Panoramic,Chicago White Sox,Cellular Field Panoramas,21,This Cellular Field Panoramas picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a great panoramic shot inside U.S. Cellular Field taken from the behind the visiting teams dugout.,TRUE,bob horsch,2004,3,FALSE,photo
panbw30,Chicago Lakefront - Winter Season,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,print
panbw5,Navy Pier & Ferris Wheel Panorama,Chicago Landmarks,Navy Pier,43,This Navy Pier photograph is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This is a black & white panoramic photograph of Navy Pier.  It features all the cruise ships docked at the pier along with the giant ferris wheel located in the park.   In the background you can view part of Chicago's skyline and high rise residential areas.  The photo was taken while on a sailboat a during the day.,TRUE,bob horsch,2004,3,FALSE,picture
panbw51s,Black & White of 2009 Winter Classic,Chicago Blackhawks,2009 Winter Classic,2,"This 2009 Winter Classic picture is for sale as a 8x23 photo only.  More sizes available framed and unframed.  This black and white photo was taken inside Wrigley Field in the upper deck above home plate as the teams fought over the puck at one end of the rink.  The 2009 NHL Winter Classic was a specially-staged National Hockey League regular-season game played outdoors on January 1, 2009 at Wrigley Field. The game was between the Chicago Blackhawks and the defending Stanley Cup champion Detroit Red Wings. The photograph has the option to come with a black plate with the following:  WINTER CLASSIC JANUARY 1, 2009",TRUE,bob horsch,2004,3,FALSE,photograph
panbw8,Chicago River Bridges Up - Black & White,Chicago Panoramas,Black & White Chicago Panoramas,11,This Black & White Chicago Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,photo
panbw9s,Black & White Wrigley Field  -Cubs Vs Yankees,Chicago Cubs,Wrigley Field Panoramas,65,This Wrigley Field Panoramas photo is for sale as a 8x23 photo only.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,3,FALSE,print
vint1,Historical Chicago Print - Street Cars on State Street,Chicago Vintage,Chicago Street Cars,31,This Chicago Street Cars photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This vintage Chicago photographs captures the scene on State street 'That Great Street' back when trolley cars and Ford model T's owned the roads.  It's fascinating to see all the pedestrians dressed in proper attire.  Note:  This  photograph was not taken by Bob Horsch.,TRUE,unknown photographer,2004,1,FALSE,picture
vint12,Old Chicago Photo - Bathers and Businessmen at Oak Street Beach,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage  Chicago photos and old  Chicago sports pictures from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This  photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint13,Chicago Old State Street Cars,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago  vintage prints and vintage  Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This    photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint14,Wrigley Building - Vintage Print,Chicago Landmarks,Wrigley Building,62,"This Wrigley Building print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago vintage prints and vintage Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint15,Art Institute of Chicago - Vintage Black & White,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint16,Historic Chicago - Traffic Jam on Randolph Street in 1909,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Now this is what I call a traffic jam.  I-94 or I-55 has nothing on this.  The intersection is jam packed with trolley cars, wagons, trucks loaded with lumber, pedestrians and even horses!.  I think it's safe to say that many people were late for dinner that night.  Note:  This photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint17,Historic Chicago Picture - Chicago Street Cars,Chicago Vintage,Chicago Street Cars,31,"This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint18,Old Chicago Picture  - Market Square in Downtown,Chicago Vintage,Historic Vintage Chicago Landmarks,37,"This Historic Vintage Chicago Landmarks picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint19,Vintage Chicago Board of Trade - 60 Years Ago,Chicago Landmarks,Chicago Board Of Trade,25,"This Chicago Board Of Trade print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint2,Jackson Street Looking East,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage  Chicago photos and old  Chicago sports pictures from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This  photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photograph
vint20,Historic Michigan Avenue,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint21,Vintage Chicago - Lake Shore Drive,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
vint22,Historic Chicago - Chicago River View From State Street,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more Chicago  vintage prints and vintage  Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This    photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,picture
vint23,Street Cars on Dearborn Street,Chicago Vintage,Chicago Street Cars,31,This Chicago Street Cars print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,TRUE,unknown photographer,2004,1,FALSE,photograph
vint24,Vintage Chicago Print - Lakefront,Chicago Vintage,Vintage Chicago Skyline,60,"This Vintage Chicago Skyline print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,photo
vint25,Historic Marshall Field Clock Tower - State Street 1960s,Chicago Landmarks,State Street,53,"This State Street picture is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The city of Chicago sure has changed over the years.   Check out more vintage   Chicago pictures and old   Chicago sports photos from earlier decades such as the 1920's,  1930's, 1940's and 1950's.  Note:  This   photograph was not taken by Bob Horsch.",TRUE,unknown photographer,2004,1,FALSE,print
